,imb_id,x,y,num_voie,cp_no_voie,type_voie,nom_voie,batiment,code_insee,code_poste,nom_com,catg_loc_imb,imb_etat,pm_ref,pm_etat,code_l331,geom_mod,type_imb,date_completude,date_completude_manquante
1065,974230105T-5,55.3018179181825,-21.1063389890432,5,,Rue,DES GOYAVES,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBGA,deploye,REUN,f,PA,2017-08-04,f
1066,974230105T-6,55.3020851381208,-21.1065674803607,6,,Rue,DES GOYAVES,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBGA,deploye,REUN,f,PA,2017-08-04,f
1067,974230105T-7,55.3019630057464,-21.1062772144777,7,,Rue,DES GOYAVES,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBGA,deploye,REUN,f,PA,2017-08-04,f
1068,974230106U-11,55.2823500738086,-21.1117520218886,11,,Chemin,DE LA HALTE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBCA,deploye,REUN,f,PA,2022-06-21,f
1069,974230106U-11B,55.2823109508047,-21.1118058203751,11,B,Chemin,DE LA HALTE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBCA,deploye,REUN,f,PA,2022-06-21,f
1070,974230106U-4,55.2823249197586,-21.1114807918523,4,a,Sentier,DE LA HALTE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBCA,deploye,REUN,f,PA,2022-06-21,f
1071,974230106U-4B,55.2821988729131,-21.1115337092862,4,B,Chemin,DE LA HALTE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBCA,deploye,REUN,f,PA,2022-06-21,f
1072,974230106U-6,55.2820238701763,-21.1116583903667,6,,Chemin,DE LA HALTE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBCA,deploye,REUN,f,PA,2022-06-21,f
1073,974230106U-6B,55.2817418503111,-21.1118813437469,6,B,Chemin,DE LA HALTE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBCA,deploye,REUN,f,PA,2022-06-21,f
1074,974230106U-8,55.2816639045578,-21.1119889434412,8,,Chemin,DE LA HALTE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBCA,deploye,REUN,f,PA,2022-06-21,f
1075,974230106U-9,55.2816350188621,-21.1120157480528,9,,Chemin,DE LA HALTE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBCA,deploye,REUN,f,PA,2022-06-21,f
1076,974230107V-0,55.3040370431434,-21.1084206353935,0,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBFA,deploye,REUN,f,PA,2017-08-03,f
1077,974230107V-100,55.3045270061959,-21.1076306698615,100,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBGA,deploye,REUN,f,PA,2017-08-04,f
1078,974230107V-102A,55.3037489490886,-21.10748739657,102,c,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBGA,deploye,REUN,f,PA,2017-08-04,f
1079,974230107V-102B,55.3036830064849,-21.1073873782448,102,b,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBGA,deploye,REUN,f,PA,2017-08-04,f
1080,974230107V-102C,55.3036469643194,-21.1071973333222,102,C,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBGA,deploye,REUN,f,PA,2017-08-04,f
1081,974230107V-102D,55.3039038741629,-21.1073805559009,102,d,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBGA,deploye,REUN,f,PA,2017-08-04,f
1082,974230107V-104,55.3042890436183,-21.1074476377173,104,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBGA,deploye,REUN,f,PA,2017-08-04,f
1083,974230107V-104A,55.3043680043075,-21.1072226130271,104,A,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBGA,deploye,REUN,f,PA,2017-08-04,f
1084,974230107V-107,55.3040369699462,-21.1075535067382,107,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBGA,deploye,REUN,f,PA,2017-08-04,f
1085,974230107V-11,55.3050340126538,-21.1028755663858,11,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
1086,974230107V-112,55.3039000249808,-21.1086721766125,112,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBFA,deploye,REUN,f,PA,2017-08-03,f
1087,974230107V-113,55.3036098855736,-21.1078924710125,113,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBFA,deploye,REUN,f,PA,2017-08-03,f
1088,974230107V-115,55.3034548643042,-21.1079812452401,115,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBFA,deploye,REUN,f,PA,2017-08-03,f
1089,974230107V-122,55.3031209510529,-21.1085650203131,122,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBFA,deploye,REUN,f,PA,2017-08-03,f
1090,974230107V-126,55.3028589272444,-21.1087520809941,126,a,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBFA,deploye,REUN,f,PA,2017-08-03,f
1091,974230107V-126A,55.303001867599,-21.1088528705712,126,A,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBFA,deploye,REUN,f,PA,2017-08-03,f
1092,974230107V-13,55.305227012295,-21.1028323329312,13,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
1093,974230107V-130,55.3028850357799,-21.1089691242839,130,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBFA,deploye,REUN,f,PA,2017-08-03,f
1094,974230107V-131,55.3029240919724,-21.1083914303598,131,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBFA,deploye,REUN,f,PA,2017-08-03,f
1095,974230107V-131A,55.3093320597968,-21.1066218515105,131,A,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,en cours de deploiement,RU-97423-TBGA,deploye,REUN,f,PA,2017-08-04,f
1096,974230107V-132,55.3027989193868,-21.1089501968204,132,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBFA,deploye,REUN,f,PA,2017-08-03,f
1097,974230107V-133,55.302570904789,-21.108685968711,133,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBFA,deploye,REUN,f,PA,2017-08-03,f
1098,974230107V-134,55.3026260777492,-21.1089394333983,134,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBFA,deploye,REUN,f,PA,2017-08-03,f
1099,974230107V-135,55.302415896947,-21.1087205465742,135,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBFA,deploye,REUN,f,PA,2017-08-03,f
1100,974230107V-137,55.3023449382007,-21.1082682070494,137,a,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBFA,deploye,REUN,f,PA,2017-08-03,f
1101,974230107V-137A,55.3023449382007,-21.1082682070494,137,a,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBFA,deploye,REUN,f,PA,2017-08-03,f
1102,974230107V-138,55.3023460509013,-21.1089637265486,138,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBFA,deploye,REUN,f,PA,2017-08-03,f
1103,974230107V-139,55.3017850774456,-21.108352924325,139,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBFA,deploye,REUN,f,PA,2017-08-03,f
1104,974230107V-13A,55.305227012295,-21.1028323329312,13,A,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
1105,974230107V-141,55.3020751388376,-21.108292602261,141,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBFA,deploye,REUN,f,PA,2017-08-03,f
1106,974230107V-149,55.3022470146868,-21.1092608095327,149,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBFA,deploye,REUN,f,PA,2017-08-03,f
1107,974230107V-149A,55.3020959032522,-21.1089792859793,149,A,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBFA,deploye,REUN,f,PA,2017-08-03,f
1108,974230107V-15,55.3052629601631,-21.1030043115358,15,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
1109,974230107V-151,55.301945100631,-21.1086706676853,151,a,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBFA,deploye,REUN,f,PA,2017-08-03,f
1110,974230107V-155,55.3018289110944,-21.1080959351254,155,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBFA,deploye,REUN,f,PA,2017-08-03,f
1111,974230107V-156,55.3017718559039,-21.1086689319486,156,a,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBFA,deploye,REUN,f,PA,2017-08-03,f
1112,974230107V-17,55.3054169499122,-21.1030058508573,17,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
1113,974230107V-176A,55.3015609346191,-21.1085945579056,176,A,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBFA,deploye,REUN,f,PA,2017-08-03,f
1114,974230107V-176B,55.3014820716977,-21.1088105493749,176,B,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBFA,deploye,REUN,f,PA,2017-08-03,f
1115,974230107V-176C,55.3015200717947,-21.1088018976067,176,C,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBFA,deploye,REUN,f,PA,2017-08-03,f
1116,974230107V-178,55.3011699124216,-21.1083015968255,178,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBFA,deploye,REUN,f,PA,2017-08-03,f
1117,974230107V-18,55.3054169499122,-21.1030058508573,18,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
1118,974230107V-19,55.3055678711701,-21.1032512393692,19,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
1119,974230107V-2,55.3045740094955,-21.1018502839885,2,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
1120,974230107V-20,55.3053271456312,-21.1033120612855,18,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
1121,974230107V-200,55.3098220848467,-21.1067531948072,200,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,en cours de deploiement,RU-97423-TBGA,deploye,REUN,f,PA,2017-08-04,f
1122,974230107V-24,55.3054499114485,-21.1034939403017,24,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
1123,974230107V-27,55.3061240222177,-21.1034916446427,29,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
1124,974230107V-29,55.3056709514439,-21.1035774429617,29,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
1125,974230107V-31,55.3055071316577,-21.1035938707653,31,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
1126,974230107V-32,55.3069278687449,-21.1038790436897,32,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
1127,974230107V-33,55.3054009557166,-21.1036199072251,27,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
1128,974230107V-35,55.3086800078688,-21.103056501556,35,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
1129,974230107V-35A,55.3087960119913,-21.1030124958197,35,A,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
1130,974230107V-35B,55.3088718816115,-21.103112611313,35,B,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
1131,974230107V-36,55.3068881287722,-21.1040412335274,36,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
1132,974230107V-37,55.3090841418034,-21.1030153699188,37,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,entre 2 et 11,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
1133,974230107V-38,55.3053281511835,-21.1048927747264,38,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
1134,974230107V-39,55.3060919564919,-21.1046474962105,4,,Chemin,COL DE CYGNE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
1135,974230107V-40,55.3052988539212,-21.1049828077364,40,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
1136,974230107V-41,55.3093450106909,-21.1029818412441,41,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
1137,974230107V-41A,55.3094019387458,-21.1030546698039,41,A,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
1138,974230107V-42,55.3052591255204,-21.1050908016323,42,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
1139,974230107V-43,55.3050709495886,-21.1046824537206,43,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
1140,974230107V-44,55.3041980987871,-21.1044117792755,44,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
1141,974230107V-4E,55.3045920536656,-21.1022478984053,4,E,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
1142,974230107V-5,55.3051449045849,-21.1024340780623,5,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
1143,974230107V-6,55.3048449236297,-21.1025214047367,6,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
1144,974230107V-66,55.3052920574849,-21.1072770173202,66,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBGA,deploye,REUN,f,PA,2017-08-04,f
1145,974230107V-66F,55.3050031133453,-21.1072921933308,66,F,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBGA,deploye,REUN,f,PA,2017-08-04,f
1146,974230107V-68B,55.3074040658928,-21.1068735884386,68,B,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,en cours de deploiement,RU-97423-TBGA,deploye,REUN,f,PA,2017-08-04,f
1147,974230107V-69,55.3054570161095,-21.1071341451148,69,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,entre 2 et 11,deploye,RU-97423-TBGA,deploye,REUN,f,PA,2017-08-04,f
1148,974230107V-7,55.3052190420454,-21.1026335362351,7,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
1149,974230107V-70,55.3062569781761,-21.1078918455998,70,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBGA,deploye,REUN,f,PA,2017-08-04,f
1150,974230107V-71,55.3057269157433,-21.1071007127711,71,bis,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,entre 2 et 11,deploye,RU-97423-TBGA,deploye,REUN,f,PA,2017-08-04,f
1151,974230107V-74,55.3054008946913,-21.1078381258964,76,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBGA,deploye,REUN,f,PA,2017-08-04,f
1152,974230107V-76,55.3054758549597,-21.1079653315409,76,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBGA,deploye,REUN,f,PA,2017-08-04,f
1153,974230107V-77,55.3057660103039,-21.1079230691376,77,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBGA,deploye,REUN,f,PA,2017-08-04,f
1154,974230107V-77A,55.3056481491494,-21.10815673829,77,a,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBGA,deploye,REUN,f,PA,2017-08-04,f
1155,974230107V-79,55.3064000160684,-21.1080106985576,79,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBGA,deploye,REUN,f,PA,2017-08-04,f
1156,974230107V-80,55.3067940266034,-21.1071926691064,80,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,en cours de deploiement,RU-97423-TBGA,deploye,REUN,f,PA,2017-08-04,f
1157,974230107V-80B,55.3069019466008,-21.1070130952485,80,a,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,en cours de deploiement,RU-97423-TBGA,deploye,REUN,f,PA,2017-08-04,f
1158,974230107V-81,55.3059201144479,-21.1078884790793,81,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBGA,deploye,REUN,f,PA,2017-08-04,f
1159,974230107V-83,55.3055668655842,-21.1084540011149,83,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBGA,deploye,REUN,f,PA,2017-08-04,f
1160,974230107V-92,55.3045159311408,-21.1078112107683,92,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBGA,deploye,REUN,f,PA,2017-08-04,f
1161,974230107V-94,55.3049030857326,-21.1075712032043,94,,Rue,HENRI AUBER,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBGA,deploye,REUN,f,PA,2017-08-04,f
1162,974230110Y-10,55.2954469806892,-21.1062569780607,10,a,Rue,HERVÉ PAYET,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
1163,974230110Y-10A,55.2953988840606,-21.1061752014117,10,A,Rue,HERVÉ PAYET,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
1164,974230110Y-11,55.295660997475,-21.1060333161809,11,,Rue,HERVE PAYET,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
1165,974230110Y-12,55.2954728719204,-21.1064920848282,12,,Rue,HERVE PAYET,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
1166,974230110Y-13,55.295680031639,-21.1060786703362,13,,Rue,HERVE PAYET,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
1167,974230110Y-15,55.2956690837321,-21.1061417881466,15,,Rue,HERVÉ PAYET,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
1168,974230110Y-19,55.2957400902284,-21.1066934879318,19,,Rue,HERVE PAYET,Résidence des Océanes,97423.0,97426.0,Les Trois-Bassins,12 ou plus,deploye,RU-97423-TBFA,deploye,REUN,f,PA,2017-08-03,f
1169,974230110Y-20,55.295478998412,-21.1067721556087,29,a,Rue,DU GÉNÉRAL DE GAULLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
1170,974230110Y-21,55.2956288574123,-21.107162062342,21,,Rue,HERVE PAYET,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBFA,deploye,REUN,f,PA,2017-08-03,f
1171,974230110Y-29,55.2963108539452,-21.1073134394701,29,,Rue,HERVÉ PAYET,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBFA,deploye,REUN,f,PA,2017-08-03,f
1172,974230110Y-3,55.2955499293605,-21.1056708972042,3,,Rue,HERVE PAYET,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
1173,974230110Y-31,55.2963180128495,-21.1075031951052,31,,Rue,HERVE PAYET,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBFA,deploye,REUN,f,PA,2017-08-03,f
1174,974230110Y-33,55.2961250052603,-21.1075464178056,33,,Rue,HERVÉ PAYET,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBFA,deploye,REUN,f,PA,2017-08-03,f
1175,974230110Y-33A,55.2961448730874,-21.1074924221911,33,A,Rue,HERVÉ PAYET,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBFA,deploye,REUN,f,PA,2017-08-03,f
1176,974230110Y-5,55.2956151437206,-21.1058341389224,7,,Rue,HERVÉ PAYET,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
1177,974230110Y-6,55.2953919152336,-21.1060215779105,5,a,Rue,DU GÉNÉRAL DE GAULLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
1178,974230110Y-6A,55.2953920270277,-21.1059854488176,5,a,Rue,DU GÉNÉRAL DE GAULLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
1179,974230110Y-6B,55.295392138821,-21.1059493197245,6,B,Rue,HERVE PAYET,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
1180,974230110Y-7,55.2956160632381,-21.1057799528363,5,,Rue,HERVÉ PAYET,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
1181,974230110Y-8,55.2954099438756,-21.106075954534,8,,Rue,HERVÉ PAYET,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
1182,974230110Y-8A,55.2954290811039,-21.1061122771953,8,A,Rue,HERVE PAYET,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBEA,deploye,REUN,f,PA,2017-08-29,f
1183,974230120J-10,55.3019719102481,-21.1249476215961,10,,Chemin,HIBON,,97423.0,97426.0,Les Trois-Bassins,individuel,en cours de deploiement,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
1184,974230120J-125,55.3023808825501,-21.1253852837605,125,,Chemin,HIBON,,97423.0,97426.0,Les Trois-Bassins,individuel,en cours de deploiement,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
1185,974230120J-127,55.3025818855915,-21.125513754007,127,,Chemin,HIBON,,97423.0,97426.0,Les Trois-Bassins,individuel,en cours de deploiement,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
1186,974230120J-130,55.3082059502736,-21.1219208574659,130,,Chemin,HIBON,,97423.0,97426.0,Les Trois-Bassins,individuel,en cours de deploiement,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
1187,974230120J-14,55.302100137836,-21.1246508325129,14,,Chemin,HIBON,,97423.0,97426.0,Les Trois-Bassins,individuel,en cours de deploiement,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
1188,974230120J-140,55.3086128984555,-21.119964849876,140,bis,Chemin,HIBON,,97423.0,97426.0,Les Trois-Bassins,individuel,en cours de deploiement,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
1189,974230120J-141,55.3073811492332,-21.1182815203865,141,,Chemin,HIBON,,97423.0,97426.0,Les Trois-Bassins,individuel,en cours de deploiement,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
1190,974230120J-141A,55.3058829630497,-21.1188175340797,138,A,Chemin,DES ACACIAS,,97423.0,97426.0,Les Trois-Bassins,individuel,en cours de deploiement,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
1191,974230120J-141B,55.3065601302486,-21.1184991308909,155,B,Chemin,DES ACACIAS,,97423.0,97426.0,Les Trois-Bassins,individuel,en cours de deploiement,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
1192,974230120J-142,55.308588931515,-21.119558144191,142,,Chemin,HIBON,,97423.0,97426.0,Les Trois-Bassins,individuel,en cours de deploiement,RU-97423-TBLA,deploye,REUN,f,PA,2022-01-14,f
